*------------------------------------*
NEWD!P!0!templateshirt.JPG!skinAlan.jpg!shortsblue.jpg!shoesgreen.jpg!Alan.jpg!(41.442863, 4.0, -3.4252815)
NEWD!A!1!shirtyellowbob.jpg!skinBob.jpg!shortsblue.jpg!shoesgreen.jpg!Bob.jpg!(5.1782646, 4.0, -2.4962654)
NEWD!A!2!shirtyellowcarl.jpg!skinCarl.jpg!shortsblue.jpg!shoesgreen.jpg!Carl.jpg!(-18.152615, 4.0, 1.1153564)
NEWD!A!3!shirtyellowalan.jpg!skinAlan.jpg!shortsblue.jpg!shoesgreen.jpg!Alan.jpg!(-7.595375, 4.0, -19.452581)
NEWD!A!4!templateshirt.JPG!skinBob.jpg!shortsblue.jpg!shoesgreen.jpg!Bob.jpg!(30.006912, 4.0, -25.468725)
0$B(0.0, -4.1499996, 0.0)$0P$(41.442863, 4.0, -3.4252815)$270.0$0$0$1A$(5.1782646, 4.0, -2.4962654)$91.46747$0$1$2A$(-18.152615, 4.0, 1.1153564)$94.69237$0$1$3A$(-7.595375, 4.0, -19.452581)$72.23628$0$0$4A$(30.006912, 4.0, -25.468725)$281.0584$0$1$
NEWD!N!5!templateshirt.JPG!skin1.jpg!shortsblue.jpg!shoesgreen.jpg!Bob.jpg!(22.941164, 5.0, -6.5546837)
1$B(41.5786, 3.0354393, -4.950614)$0P$(41.448154, 4.0784693, -3.4252815)$270.0$0$0$1A$(5.2219877, 4.0155735, -2.4988227)$91.46747$0$1$2A$(-18.114998, 4.0156097, 1.0930154)$104.69237$0$1$3A$(-7.595378, 4.0156164, -19.45258)$82.23628$0$0$4A$(29.940952, 3.997275, -25.45905)$291.0584$0$1$5N$(22.941164, 5.0, -6.5546837)$0.0$leftShoulderJoint:(0.0, 0.0, 0.0, 1.0);leftElbowJoint:(0.0, 0.0, 0.0, 1.0);rightShoulderJoint:(0.0, 0.0, 0.0, 1.0);rightElbowJoint:(0.0, 0.0, 0.0, 1.0);$0$
2006$B(27.78491, 1.5239362, 2.6696143)$0P$(30.018454, 4.078248, 2.9226985)$299.404$1$1$1A$(31.070522, 4.0773077, -1.6799748)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(16.303738, 4.07752, -0.90053874)$321.85553$0$1$4A$(15.876186, 4.078176, -3.332514)$70.71922$0$0$5N$(18.542236, 4.0782537, 3.7171786)$314.0608$leftShoulderJoint:(0.063095056, 0.56585103, -0.79089355, -0.22431889);leftElbowJoint:(-0.014476223, 0.9877004, 0.01315599, 0.15513074);rightShoulderJoint:(-0.021185577, 0.94270635, 0.33279574, -0.01014442);rightElbowJoint:(0.85421735, 0.43983522, -0.036711916, 0.27479067);$1$
2007$B(27.757929, 1.6853812, 2.6848197)$0P$(29.931335, 4.078413, 2.9717948)$299.404$1$1$1A$(31.014217, 4.0772376, -1.6508883)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(16.261154, 4.0774117, -0.85353994)$321.85553$0$1$4A$(15.876186, 4.078176, -3.332514)$70.71922$0$0$5N$(18.542236, 4.0782537, 3.7171786)$314.0608$leftShoulderJoint:(0.063095056, 0.56585103, -0.79089355, -0.22431889);leftElbowJoint:(-0.014476223, 0.9877004, 0.01315599, 0.15513074);rightShoulderJoint:(-0.021185577, 0.94270635, 0.33279574, -0.01014442);rightElbowJoint:(0.85421735, 0.43983522, -0.036711916, 0.27479067);$1$
2008$B(27.757929, 1.6853812, 2.6848197)$0P$(29.931335, 4.078413, 2.9717948)$299.404$1$1$1A$(31.014217, 4.0772376, -1.6508883)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(16.261154, 4.0774117, -0.85353994)$321.85553$0$1$4A$(15.876186, 4.078176, -3.332514)$70.71922$0$0$5N$(18.470375, 4.078579, 3.7867222)$314.0608$leftShoulderJoint:(0.063095056, 0.56585103, -0.79089355, -0.22431889);leftElbowJoint:(-0.014476223, 0.9877004, 0.01315599, 0.15513074);rightShoulderJoint:(-0.021185577, 0.94270635, 0.33279574, -0.01014442);rightElbowJoint:(0.85421735, 0.43983522, -0.036711916, 0.27479067);$1$
2009$B(27.757929, 1.6853812, 2.6848197)$0P$(29.931335, 4.078413, 2.9717948)$299.404$1$1$1A$(31.014217, 4.0772376, -1.6508883)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(16.261154, 4.0774117, -0.85353994)$321.85553$0$1$4A$(15.876186, 4.078176, -3.332514)$70.71922$0$0$5N$(18.470375, 4.078579, 3.7867222)$314.0608$leftShoulderJoint:(0.063095056, 0.56585103, -0.79089355, -0.22431889);leftElbowJoint:(-0.014476223, 0.9877004, 0.01315599, 0.15513074);rightShoulderJoint:(-0.021185577, 0.94270635, 0.33279574, -0.01014442);rightElbowJoint:(0.85421735, 0.43983522, -0.036711916, 0.27479067);$1$
2010$B(27.730947, 1.8441012, 2.700025)$0P$(29.844217, 4.0788608, 3.0208912)$299.404$1$1$1A$(30.958221, 4.077427, -1.621966)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(16.218687, 4.077567, -0.80691457)$321.85553$0$1$4A$(15.876186, 4.078176, -3.332514)$69.46389$0$0$5N$(18.398516, 4.078577, 3.8562644)$314.0608$leftShoulderJoint:(0.063095056, 0.56585103, -0.79089355, -0.22431889);leftElbowJoint:(-0.014476223, 0.9877004, 0.01315599, 0.15513074);rightShoulderJoint:(-0.021185577, 0.94270635, 0.33279574, -0.01014442);rightElbowJoint:(0.85421735, 0.43983522, -0.036711916, 0.27479067);$1$
2011$B(27.730947, 1.8441012, 2.700025)$0P$(29.844217, 4.0788608, 3.0208912)$299.404$1$1$1A$(30.958221, 4.077427, -1.621966)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(16.218687, 4.077567, -0.80691457)$321.85553$0$1$4A$(15.876186, 4.078176, -3.332514)$69.46389$0$0$5N$(18.398516, 4.078577, 3.8562644)$314.0608$leftShoulderJoint:(0.063095056, 0.56585103, -0.79089355, -0.22431889);leftElbowJoint:(-0.014476223, 0.9877004, 0.01315599, 0.15513074);rightShoulderJoint:(-0.021185577, 0.94270635, 0.33279574, -0.01014442);rightElbowJoint:(0.85421735, 0.43983522, -0.036711916, 0.27479067);$1$
2012$B(27.730947, 1.8441012, 2.700025)$0P$(29.844217, 4.0788608, 3.0208912)$299.404$1$1$1A$(30.958221, 4.077427, -1.621966)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(16.218687, 4.077567, -0.80691457)$321.85553$0$1$4A$(15.876186, 4.078176, -3.332514)$69.46389$0$0$5N$(18.398516, 4.078577, 3.8562644)$314.0608$leftShoulderJoint:(0.063095056, 0.56585103, -0.79089355, -0.22431889);leftElbowJoint:(-0.014476223, 0.9877004, 0.01315599, 0.15513074);rightShoulderJoint:(-0.021185577, 0.94270635, 0.33279574, -0.01014442);rightElbowJoint:(0.85421735, 0.43983522, -0.036711916, 0.27479067);$1$
2013$B(27.703966, 2.0000963, 2.7152305)$0P$(29.7571, 4.0783634, 3.0699875)$299.404$1$1$1A$(30.901497, 4.0770087, -1.5926878)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(16.17607, 4.077691, -0.7603735)$321.85553$0$1$4A$(15.876186, 4.078176, -3.332514)$69.46389$0$0$5N$(18.326656, 4.0785713, 3.9258065)$314.0608$leftShoulderJoint:(0.063095056, 0.56585103, -0.79089355, -0.22431889);leftElbowJoint:(-0.014476223, 0.9877004, 0.01315599, 0.15513074);rightShoulderJoint:(-0.021185577, 0.94270635, 0.33279574, -0.01014442);rightElbowJoint:(0.85421735, 0.43983522, -0.036711916, 0.27479067);$1$
2014$B(27.703966, 2.0000963, 2.7152305)$0P$(29.7571, 4.0783634, 3.0699875)$299.404$1$1$1A$(30.901497, 4.0770087, -1.5926878)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(16.17607, 4.077691, -0.7603735)$321.85553$0$1$4A$(15.876186, 4.078176, -3.332514)$69.46389$0$0$5N$(18.326656, 4.0785713, 3.9258065)$314.0608$leftShoulderJoint:(0.063095056, 0.56585103, -0.79089355, -0.22431889);leftElbowJoint:(-0.014476223, 0.9877004, 0.01315599, 0.15513074);rightShoulderJoint:(-0.021185577, 0.94270635, 0.33279574, -0.01014442);rightElbowJoint:(0.85421735, 0.43983522, -0.036711916, 0.27479067);$1$
2015$B(27.676985, 2.1533663, 2.7304358)$0P$(29.669981, 4.0782633, 3.119084)$299.404$1$1$1A$(30.845531, 4.077233, -1.563799)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(16.133392, 4.0778794, -0.71401167)$321.85553$0$1$4A$(15.876186, 4.078176, -3.332514)$69.46389$0$0$5N$(18.326656, 4.0785713, 3.9258065)$314.0608$leftShoulderJoint:(0.063095056, 0.56585103, -0.79089355, -0.22431889);leftElbowJoint:(-0.014476223, 0.9877004, 0.01315599, 0.15513074);rightShoulderJoint:(-0.021185577, 0.94270635, 0.33279574, -0.01014442);rightElbowJoint:(0.85421735, 0.43983522, -0.036711916, 0.27479067);$1$
2016$B(27.676985, 2.1533663, 2.7304358)$0P$(29.669981, 4.0782633, 3.119084)$299.404$1$1$1A$(30.845531, 4.077233, -1.563799)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(16.133392, 4.0778794, -0.71401167)$321.85553$0$1$4A$(15.876186, 4.078176, -3.332514)$69.46389$0$0$5N$(18.254797, 4.078577, 3.9953487)$314.0608$leftShoulderJoint:(0.04838872, 0.72976094, -0.6726775, -0.1123053);leftElbowJoint:(-0.7542112, 0.6283344, 0.056201786, 0.18221642);rightShoulderJoint:(-0.020640451, 0.9435226, 0.33060777, -0.0061315037);rightElbowJoint:(0.85894483, 0.42935467, -0.037016656, 0.27658316);$1$
2017$B(27.676985, 2.1533663, 2.7304358)$0P$(29.669981, 4.0782633, 3.119084)$299.404$1$1$1A$(30.845531, 4.077233, -1.563799)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(16.133392, 4.0778794, -0.71401167)$321.85553$0$1$4A$(15.876186, 4.078176, -3.332514)$69.46389$0$0$5N$(18.254797, 4.078577, 3.9953487)$314.0608$leftShoulderJoint:(0.04838872, 0.72976094, -0.6726775, -0.1123053);leftElbowJoint:(-0.7542112, 0.6283344, 0.056201786, 0.18221642);rightShoulderJoint:(-0.020640451, 0.9435226, 0.33060777, -0.0061315037);rightElbowJoint:(0.85894483, 0.42935467, -0.037016656, 0.27658316);$1$
2018$B(27.650003, 2.3039114, 2.7456412)$0P$(29.582863, 4.0782466, 3.1681814)$299.404$1$1$1A$(30.789526, 4.077424, -1.5349002)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(16.091673, 4.0791245, -0.66882217)$321.85553$0$1$4A$(15.876186, 4.078176, -3.332514)$69.46389$0$0$5N$(18.182938, 4.078532, 4.064891)$314.0608$leftShoulderJoint:(0.04838872, 0.72976094, -0.6726775, -0.1123053);leftElbowJoint:(-0.7542112, 0.6283344, 0.056201786, 0.18221642);rightShoulderJoint:(-0.020640451, 0.9435226, 0.33060777, -0.0061315037);rightElbowJoint:(0.85894483, 0.42935467, -0.037016656, 0.27658316);$1$
2019$B(27.650003, 2.3039114, 2.7456412)$0P$(29.582863, 4.0782466, 3.1681814)$299.404$1$1$1A$(30.789526, 4.077424, -1.5349002)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(16.091673, 4.0791245, -0.66882217)$321.85553$0$1$4A$(15.876186, 4.078176, -3.332514)$69.46389$0$0$5N$(18.182938, 4.078532, 4.064891)$314.0608$leftShoulderJoint:(0.04838872, 0.72976094, -0.6726775, -0.1123053);leftElbowJoint:(-0.7542112, 0.6283344, 0.056201786, 0.18221642);rightShoulderJoint:(-0.020640451, 0.9435226, 0.33060777, -0.0061315037);rightElbowJoint:(0.85894483, 0.42935467, -0.037016656, 0.27658316);$1$
2020$B(27.650003, 2.3039114, 2.7456412)$0P$(29.582863, 4.0782466, 3.1681814)$299.404$1$1$1A$(30.789526, 4.077424, -1.5349002)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(16.091673, 4.0791245, -0.66882217)$321.85553$0$1$4A$(15.876186, 4.078176, -3.332514)$69.46389$0$0$5N$(18.182938, 4.078532, 4.064891)$314.0608$leftShoulderJoint:(0.04838872, 0.72976094, -0.6726775, -0.1123053);leftElbowJoint:(-0.7542112, 0.6283344, 0.056201786, 0.18221642);rightShoulderJoint:(-0.020640451, 0.9435226, 0.33060777, -0.0061315037);rightElbowJoint:(0.85894483, 0.42935467, -0.037016656, 0.27658316);$1$
2021$B(27.623022, 2.4517314, 2.7608466)$0P$(29.517992, 4.078652, 3.228404)$299.404$1$1$1A$(30.733137, 4.077298, -1.5058184)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(16.046284, 4.0763993, -0.6199927)$321.85553$0$1$4A$(15.876186, 4.078176, -3.332514)$68.204475$0$0$5N$(18.111078, 4.078418, 4.134433)$314.0608$leftShoulderJoint:(0.04838872, 0.72976094, -0.6726775, -0.1123053);leftElbowJoint:(-0.7542112, 0.6283344, 0.056201786, 0.18221642);rightShoulderJoint:(-0.020640451, 0.9435226, 0.33060777, -0.0061315037);rightElbowJoint:(0.85894483, 0.42935467, -0.037016656, 0.27658316);$1$
2022$B(27.623022, 2.4517314, 2.7608466)$0P$(29.517992, 4.078652, 3.228404)$299.404$1$1$1A$(30.733137, 4.077298, -1.5058184)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(16.046284, 4.0763993, -0.6199927)$321.85553$0$1$4A$(15.876186, 4.078176, -3.332514)$68.204475$0$0$5N$(18.111078, 4.078418, 4.134433)$314.0608$leftShoulderJoint:(0.04838872, 0.72976094, -0.6726775, -0.1123053);leftElbowJoint:(-0.7542112, 0.6283344, 0.056201786, 0.18221642);rightShoulderJoint:(-0.020640451, 0.9435226, 0.33060777, -0.0061315037);rightElbowJoint:(0.85894483, 0.42935467, -0.037016656, 0.27658316);$1$
2023$B(27.59604, 2.5968266, 2.776052)$0P$(29.430874, 4.0787053, 3.2775004)$299.404$1$1$1A$(30.677216, 4.0774927, -1.4767714)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(16.003613, 4.076963, -0.57428753)$321.85553$0$1$4A$(15.876186, 4.078176, -3.332514)$68.204475$0$0$5N$(18.111078, 4.078418, 4.134433)$314.0608$leftShoulderJoint:(0.04838872, 0.72976094, -0.6726775, -0.1123053);leftElbowJoint:(-0.7542112, 0.6283344, 0.056201786, 0.18221642);rightShoulderJoint:(-0.020640451, 0.9435226, 0.33060777, -0.0061315037);rightElbowJoint:(0.85894483, 0.42935467, -0.037016656, 0.27658316);$1$
2024$B(27.59604, 2.5968266, 2.776052)$0P$(29.430874, 4.0787053, 3.2775004)$299.404$1$1$1A$(30.677216, 4.0774927, -1.4767714)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(16.003613, 4.076963, -0.57428753)$320.59033$0$1$4A$(15.876186, 4.078176, -3.332514)$68.204475$0$0$5N$(18.039219, 4.0785656, 4.2039747)$314.0608$leftShoulderJoint:(0.04838872, 0.72976094, -0.6726775, -0.1123053);leftElbowJoint:(-0.7542112, 0.6283344, 0.056201786, 0.18221642);rightShoulderJoint:(-0.020640451, 0.9435226, 0.33060777, -0.0061315037);rightElbowJoint:(0.85894483, 0.42935467, -0.037016656, 0.27658316);$1$
2025$B(27.59604, 2.5968266, 2.776052)$0P$(29.430874, 4.0787053, 3.2775004)$299.404$1$1$1A$(30.677216, 4.0774927, -1.4767714)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(16.003613, 4.076963, -0.57428753)$320.59033$0$1$4A$(15.876186, 4.078176, -3.332514)$68.204475$0$0$5N$(18.039219, 4.0785656, 4.2039747)$314.0608$leftShoulderJoint:(0.04838872, 0.72976094, -0.6726775, -0.1123053);leftElbowJoint:(-0.7542112, 0.6283344, 0.056201786, 0.18221642);rightShoulderJoint:(-0.020640451, 0.9435226, 0.33060777, -0.0061315037);rightElbowJoint:(0.85894483, 0.42935467, -0.037016656, 0.27658316);$1$
2026$B(27.56906, 2.7391965, 2.7912574)$0P$(29.343756, 4.0782776, 3.3265967)$299.404$1$1$1A$(30.621252, 4.077653, -1.4477144)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(15.960605, 4.0772777, -0.52844554)$320.59033$0$1$4A$(15.876186, 4.078176, -3.332514)$68.204475$0$0$5N$(17.96736, 4.0784144, 4.2735167)$314.0608$leftShoulderJoint:(0.04838872, 0.72976094, -0.6726775, -0.1123053);leftElbowJoint:(-0.7542112, 0.6283344, 0.056201786, 0.18221642);rightShoulderJoint:(-0.020640451, 0.9435226, 0.33060777, -0.0061315037);rightElbowJoint:(0.85894483, 0.42935467, -0.037016656, 0.27658316);$1$
2027$B(27.56906, 2.7391965, 2.7912574)$0P$(29.343756, 4.0782776, 3.3265967)$299.404$1$1$1A$(30.621252, 4.077653, -1.4477144)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(15.960605, 4.0772777, -0.52844554)$320.59033$0$1$4A$(15.876186, 4.078176, -3.332514)$68.204475$0$0$5N$(17.96736, 4.0784144, 4.2735167)$314.0608$leftShoulderJoint:(0.04838872, 0.72976094, -0.6726775, -0.1123053);leftElbowJoint:(-0.7542112, 0.6283344, 0.056201786, 0.18221642);rightShoulderJoint:(-0.020640451, 0.9435226, 0.33060777, -0.0061315037);rightElbowJoint:(0.85894483, 0.42935467, -0.037016656, 0.27658316);$1$
2028$B(27.56906, 2.7391965, 2.7912574)$0P$(29.343756, 4.0782776, 3.3265967)$299.404$1$1$1A$(30.621252, 4.077653, -1.4477144)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(15.960605, 4.0772777, -0.52844554)$320.59033$0$1$4A$(15.876186, 4.078176, -3.332514)$68.204475$0$0$5N$(17.96736, 4.0784144, 4.2735167)$314.0608$leftShoulderJoint:(0.04838872, 0.72976094, -0.6726775, -0.1123053);leftElbowJoint:(-0.7542112, 0.6283344, 0.056201786, 0.18221642);rightShoulderJoint:(-0.020640451, 0.9435226, 0.33060777, -0.0061315037);rightElbowJoint:(0.85894483, 0.42935467, -0.037016656, 0.27658316);$1$
2029$B(27.542078, 2.8788416, 2.8064628)$0P$(29.261765, 4.078266, 3.3756928)$299.404$1$1$1A$(30.565168, 4.0777144, -1.4186013)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(15.917646, 4.077737, -0.48284268)$320.59033$0$1$4A$(15.876186, 4.078176, -3.332514)$68.204475$0$0$5N$(17.8955, 4.0785275, 4.3430586)$314.0608$leftShoulderJoint:(0.04838872, 0.72976094, -0.6726775, -0.1123053);leftElbowJoint:(-0.7542112, 0.6283344, 0.056201786, 0.18221642);rightShoulderJoint:(-0.020640451, 0.9435226, 0.33060777, -0.0061315037);rightElbowJoint:(0.85894483, 0.42935467, -0.037016656, 0.27658316);$1$
2030$B(27.542078, 2.8788416, 2.8064628)$0P$(29.261765, 4.078266, 3.3756928)$299.404$1$1$1A$(30.565168, 4.0777144, -1.4186013)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(15.917646, 4.077737, -0.48284268)$320.59033$0$1$4A$(15.876186, 4.078176, -3.332514)$68.204475$0$0$5N$(17.8955, 4.0785275, 4.3430586)$314.0608$leftShoulderJoint:(0.04838872, 0.72976094, -0.6726775, -0.1123053);leftElbowJoint:(-0.7542112, 0.6283344, 0.056201786, 0.18221642);rightShoulderJoint:(-0.020640451, 0.9435226, 0.33060777, -0.0061315037);rightElbowJoint:(0.85894483, 0.42935467, -0.037016656, 0.27658316);$1$
2031$B(27.515097, 3.0157616, 2.8216681)$0P$(29.174646, 4.0782814, 3.424789)$299.404$1$1$1A$(30.508512, 4.0772905, -1.3891834)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(15.875276, 4.078862, -0.4380142)$320.59033$0$1$4A$(15.876186, 4.078176, -3.332514)$66.970436$0$0$5N$(17.8955, 4.0785275, 4.3430586)$314.0608$leftShoulderJoint:(0.04838872, 0.72976094, -0.6726775, -0.1123053);leftElbowJoint:(-0.7542112, 0.6283344, 0.056201786, 0.18221642);rightShoulderJoint:(-0.020640451, 0.9435226, 0.33060777, -0.0061315037);rightElbowJoint:(0.85894483, 0.42935467, -0.037016656, 0.27658316);$1$
2032$B(27.515097, 3.0157616, 2.8216681)$0P$(29.174646, 4.0782814, 3.424789)$299.404$1$1$1A$(30.508512, 4.0772905, -1.3891834)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(15.875276, 4.078862, -0.4380142)$320.59033$0$1$4A$(15.876186, 4.078176, -3.332514)$66.970436$0$0$5N$(17.82364, 4.0785823, 4.4126005)$314.0608$leftShoulderJoint:(0.045486234, 0.7622061, -0.63833344, -0.097485304);leftElbowJoint:(-0.8282909, 0.5133986, 0.05950105, 0.21636963);rightShoulderJoint:(-0.02004689, 0.94522965, 0.3257786, -0.002726134);rightElbowJoint:(0.8638395, 0.41649234, -0.037348893, 0.28092834);$1$
2033$B(27.515097, 3.0157616, 2.8216681)$0P$(29.174646, 4.0782814, 3.424789)$299.404$1$1$1A$(30.508512, 4.0772905, -1.3891834)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(15.875276, 4.078862, -0.4380142)$320.59033$0$1$4A$(15.876186, 4.078176, -3.332514)$66.970436$0$0$5N$(17.82364, 4.0785823, 4.4126005)$314.0608$leftShoulderJoint:(0.045486234, 0.7622061, -0.63833344, -0.097485304);leftElbowJoint:(-0.8282909, 0.5133986, 0.05950105, 0.21636963);rightShoulderJoint:(-0.02004689, 0.94522965, 0.3257786, -0.002726134);rightElbowJoint:(0.8638395, 0.41649234, -0.037348893, 0.28092834);$1$
2034$B(27.488115, 3.1499567, 2.8368735)$0P$(29.091225, 4.0782895, 3.4738855)$299.404$1$1$1A$(30.452534, 4.0774446, -1.3601239)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(15.82936, 4.076137, -0.38967997)$320.59033$0$1$4A$(15.876186, 4.078176, -3.332514)$66.970436$0$0$5N$(17.82364, 4.0785823, 4.4126005)$314.0608$leftShoulderJoint:(0.045486234, 0.7622061, -0.63833344, -0.097485304);leftElbowJoint:(-0.8282909, 0.5133986, 0.05950105, 0.21636963);rightShoulderJoint:(-0.02004689, 0.94522965, 0.3257786, -0.002726134);rightElbowJoint:(0.8638395, 0.41649234, -0.037348893, 0.28092834);$1$
2035$B(27.488115, 3.1499567, 2.8368735)$0P$(29.091225, 4.0782895, 3.4738855)$299.404$1$1$1A$(30.452534, 4.0774446, -1.3601239)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(15.82936, 4.076137, -0.38967997)$320.59033$0$1$4A$(15.876186, 4.078176, -3.332514)$66.970436$0$0$5N$(17.751781, 4.0785656, 4.4821424)$314.0608$leftShoulderJoint:(0.045486234, 0.7622061, -0.63833344, -0.097485304);leftElbowJoint:(-0.8282909, 0.5133986, 0.05950105, 0.21636963);rightShoulderJoint:(-0.02004689, 0.94522965, 0.3257786, -0.002726134);rightElbowJoint:(0.8638395, 0.41649234, -0.037348893, 0.28092834);$1$
2036$B(27.488115, 3.1499567, 2.8368735)$0P$(29.091225, 4.0782895, 3.4738855)$299.404$1$1$1A$(30.452534, 4.0774446, -1.3601239)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(15.82936, 4.076137, -0.38967997)$320.59033$0$1$4A$(15.876186, 4.078176, -3.332514)$66.970436$0$0$5N$(17.751781, 4.0785656, 4.4821424)$314.0608$leftShoulderJoint:(0.045486234, 0.7622061, -0.63833344, -0.097485304);leftElbowJoint:(-0.8282909, 0.5133986, 0.05950105, 0.21636963);rightShoulderJoint:(-0.02004689, 0.94522965, 0.3257786, -0.002726134);rightElbowJoint:(0.8638395, 0.41649234, -0.037348893, 0.28092834);$1$
2037$B(27.461134, 3.2814267, 2.852079)$0P$(29.006664, 4.0782804, 3.522982)$299.404$1$1$1A$(30.396158, 4.0772634, -1.3308555)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(15.786029, 4.076525, -0.3442548)$320.59033$0$1$4A$(15.876186, 4.078176, -3.332514)$66.970436$0$0$5N$(17.679922, 4.078412, 4.5516844)$314.0608$leftShoulderJoint:(0.045486234, 0.7622061, -0.63833344, -0.097485304);leftElbowJoint:(-0.8282909, 0.5133986, 0.05950105, 0.21636963);rightShoulderJoint:(-0.02004689, 0.94522965, 0.3257786, -0.002726134);rightElbowJoint:(0.8638395, 0.41649234, -0.037348893, 0.28092834);$1$
2038$B(27.210754, 4.1182356, 3.0872982)$0P$(29.006664, 4.0782804, 3.522982)$299.404$1$1$1A$(30.396158, 4.0772634, -1.3308555)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(15.786029, 4.076525, -0.3442548)$320.59033$0$1$4A$(15.876186, 4.078176, -3.332514)$66.970436$0$0$5N$(17.679922, 4.078412, 4.5516844)$314.0608$leftShoulderJoint:(0.045486234, 0.7622061, -0.63833344, -0.097485304);leftElbowJoint:(-0.8282909, 0.5133986, 0.05950105, 0.21636963);rightShoulderJoint:(-0.02004689, 0.94522965, 0.3257786, -0.002726134);rightElbowJoint:(0.8638395, 0.41649234, -0.037348893, 0.28092834);$1$
2039$B(27.21278, 4.1081486, 3.0833888)$0P$(28.922895, 4.078278, 3.572078)$299.404$1$1$1A$(30.340485, 4.0776625, -1.3019412)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(15.742687, 4.0769844, -0.29898927)$320.59033$0$1$4A$(15.876186, 4.078176, -3.332514)$66.970436$0$0$5N$(17.679922, 4.078412, 4.5516844)$314.0608$leftShoulderJoint:(0.045486234, 0.7622061, -0.63833344, -0.097485304);leftElbowJoint:(-0.8282909, 0.5133986, 0.05950105, 0.21636963);rightShoulderJoint:(-0.02004689, 0.992756, 0.11109596, 0.045470603);rightElbowJoint:(0.8638395, 0.41649234, -0.037348893, 0.28092834);$1$
2040$B(27.134197, 4.083912, 3.1229033)$0P$(28.922895, 4.078278, 3.572078)$299.404$1$1$1A$(30.340485, 4.0776625, -1.3019412)$302.09937$0$1$2A$(11.1126795, 4.0777745, -4.782502)$73.847916$0$0$3A$(15.742687, 4.0769844, -0.29898927)$320.59033$0$1$4A$(15.876186, 4.078176, -3.332514)$66.970436$0$0$5N$(17.608063, 4.078264, 4.6212263)$314.0608$leftShoulderJoint:(0.045486234, 0.7622061, -0.63833344, -0.097485304);leftElbowJoint:(-0.8282909, 0.5133986, 0.05950105, 0.21636963);rightShoulderJoint:(-0.02004689, 0.94522965, 0.3257786, -0.002726134);rightElbowJoint:(0.8638395, 0.41649234, -0.037348893, 0.28092834);$1$
